id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID007326,unplanned,12.96679155,77.60939692,NULL,NULL,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",NULL,accident,FALSE,2023-12-29 06:11:40.735071+00,NULL,closed,yes,2023-12-29 07:35:47.663422+00,,NULL,NULL,NULL,NULL,Mysore Road,High,NULL,NULL,NULL,2023-12-29 07:12:51.63693+00,NULL,1,FKUSR00855,FKUSR00855,FKUSR00855,FKUSR01879,NULL,Ashok Nagar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,MotherTeressaCircle
FKID007327,unplanned,12.9677557,77.5681385,0,0,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,vehicle_breakdown,FALSE,2023-12-29 08:51:24.173+00,NULL,closed,no,2024-01-06 09:03:11.113696+00,,,Bus off road agide sir near [LOCATION] sir,private_bus,FKN00GL3725,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 08:55:22.017895+00,NULL,1,FKUSR00538,FKUSR00001,NULL,NULL,NULL,Chamarajpet,NULL,FKKG000527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue
FKID007328,unplanned,12.987147,77.5723629,12.987855,77.5725567,"Deena Seva Sangh Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)","Acharya Govind Vittal Bhave Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",others,TRUE,2023-12-29 12:23:43.016+00,NULL,closed,yes,2023-12-29 19:42:19.879061+00,,,[VEHICLE] Sleeper coach private bus is fall in footpath and  bus is offload in main road in front of [LOCATION] hospital near [PERSON] circle,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 12:30:27.47637+00,NULL,1,FKUSR00139,FKUSR00001,NULL,NULL,NULL,Sheshadripuram,NULL,FKKG000133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,SubedarChatramRd near SheshadripuramPS
FKID007329,unplanned,13.1230403,77.6109185,0,0,"Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,accident,FALSE,2023-12-29 17:07:37.872+00,NULL,closed,yes,2023-12-29 18:35:47.602962+00,,,Traffic slow movement,,,Bellary Road 2,High,NULL,NULL,NULL,2023-12-29 17:08:19.029814+00,NULL,1,FKUSR00902,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
FKID007330,unplanned,12.93805,77.52145,0,0,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,FALSE,2023-12-29 18:44:56.711+00,NULL,closed,yes,2023-12-29 19:50:29.746868+00,,,Normal traffic movement,heavy_vehicle,FKN00GL1989,Mysore Road,High,NULL,NULL,NULL,2023-12-29 18:46:07.921115+00,NULL,1,FKUSR00826,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,RajeshwariJunc
FKID007331,unplanned,12.9663838,77.6246368,0,0,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,vehicle_breakdown,FALSE,2023-12-29 19:58:00.464+00,NULL,closed,yes,2023-12-29 20:35:03.079394+00,,,,lcv,FKN00GL3726,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 19:59:18.258055+00,NULL,1,FKUSR01796,FKUSR00001,NULL,NULL,NULL,Halasur,NULL,FKKG001681,NULL,NULL,NULL,FKUSR01796,2023-12-29 20:35:03.078841+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,CommandoHospitalJunc
FKID007332,unplanned,12.9382284,77.5214813,12.9383626,77.5214099,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)","Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,TRUE,2023-12-29 20:02:34.228+00,NULL,closed,yes,2023-12-29 20:56:01.001058+00,,,Hgv,heavy_vehicle,FKN00GL1989,Mysore Road,High,NULL,NULL,NULL,2023-12-29 20:03:41.110778+00,NULL,1,FKUSR00918,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,RajeshwariJunc
FKID007333,unplanned,13.0157237,77.5722666,13.0163617,77.5719603,"Padmasri CK Venkata Ramaiah Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)","Padmasri CK Venkata Ramaiah Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",vehicle_breakdown,TRUE,2023-12-29 21:46:59.216+00,NULL,closed,yes,2023-12-29 22:22:31.470444+00,,,Starting problem,private_car,FKN00GL3727,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 21:48:30.216552+00,NULL,1,FKUSR01880,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG001754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,SadashivnagarJunc
FKID007334,unplanned,12.9635997,77.5893711,0,0,"2nd Cross Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,FALSE,2023-12-29 22:06:36.008+00,NULL,closed,yes,2023-12-29 22:21:15.71932+00,,,,private_car,FKN00GL3728,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 22:08:26.258337+00,NULL,1,FKUSR00444,FKUSR00001,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG000433,NULL,NULL,NULL,FKUSR00444,2023-12-29 22:21:15.718599+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,DevangaHostelJunction
FKID007335,unplanned,12.9556817,77.7184743,0,0,"HAL Airport Road, DSR Vertex Apex, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2023-12-29 22:50:17.599+00,NULL,closed,yes,2023-12-29 23:02:09.936838+00,,,"Bus breakdown due to starting issue at Vibgyor junction, [LOCATION] towards [PERSON] slow movement",bmtc_bus,FKN00GL3729,Varthur Road,High,NULL,NULL,NULL,2023-12-29 22:52:06.327871+00,NULL,1,FKUSR01881,FKUSR00001,NULL,NULL,NULL,Whitefield,NULL,FKKG001755,NULL,NULL,NULL,FKUSR01881,2023-12-29 23:02:09.936282+00,NULL,NULL,Bengaluru East Corporation,East Zone 1,KundanahalliGateJunc
FKID007336,unplanned,12.9747267,77.6196317,0,0,"Ulsoor Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,FALSE,2023-12-29 22:56:45.966+00,NULL,closed,yes,2023-12-30 00:21:10.681518+00,,,Vehicle break down,ksrtc_bus,FKN00GL3730,Old Madras Road,High,NULL,NULL,NULL,2023-12-29 22:57:40.344306+00,NULL,1,FKUSR01855,FKUSR00001,NULL,NULL,NULL,Halasur,NULL,FKKG001736,NULL,NULL,NULL,FKUSR01855,2023-12-30 00:21:10.680947+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,BegumMahalJunc
FKID007337,unplanned,12.988367,77.5502535,0,0,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,vehicle_breakdown,FALSE,2023-12-29 23:37:09.333+00,NULL,closed,yes,2023-12-30 02:35:47.726402+00,,,Front wheel puncher,ksrtc_bus,FKN00GL3731,West of Chord Road,High,NULL,NULL,NULL,2023-12-29 23:38:39.194217+00,NULL,1,FKUSR01200,FKUSR00009,NULL,NULL,NULL,Rajajinagar,NULL,FKKG001160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,DhobiGhatJunc
FKID007338,unplanned,12.985489,77.753092,0,0,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2023-12-29 23:37:56.613+00,NULL,closed,yes,2023-12-30 02:35:47.74637+00,,,Starting problem,bmtc_bus,FKN00GL0374,Non-corridor,Low,NULL,NULL,NULL,2023-12-29 23:39:06.944113+00,NULL,1,FKUSR00048,FKUSR00009,NULL,NULL,NULL,Mahadevapura,NULL,FKKG000042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru East Corporation,East Zone 1,HopefarmJunction
FKID007339,unplanned,12.9759137,77.5867315,0,0,"Dr Ambedkar Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,others,FALSE,2023-12-30 00:00:04.109+00,NULL,closed,yes,2023-12-30 00:47:17.316448+00,,,BMTC BUS  no.   [VEHICLE]    Depo no 23   puncture  at [LOCATION]  circle towards Freedom park road [LOCATION],,,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 00:03:48.263863+00,NULL,1,FKUSR01749,FKUSR00009,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG001634,NULL,NULL,NULL,FKUSR01749,2023-12-30 00:47:17.315874+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,K R Circle
FKID007340,planned,13.1909485,77.6460691,0,0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,construction,FALSE,2023-12-30 00:32:10.723+00,2023-12-30 06:05:46+00,closed,yes,2023-12-30 02:46:11.399299+00,,,,,,Bellary Road 2,High,NULL,NULL,NULL,2023-12-30 00:34:03.863146+00,NULL,1,FKUSR00666,FKUSR00009,NULL,NULL,NULL,Chikkajala,NULL,FKKG000650,NULL,NULL,NULL,FKUSR00666,2023-12-30 02:46:11.39874+00,NULL,NULL,NULL,NULL,SadahalliGateJunc(AirportRd)
FKID007341,unplanned,12.97788,77.5755198,0,0,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",,others,FALSE,2023-12-30 00:34:01.363+00,NULL,active,yes,2023-12-30 00:50:30.284484+00,,,"Good afternoon sir,     ಫಿಲಂ ಆಕ್ಟರ್ ಮಹೇಶ್ ಬಾಬು ಬಂದಿರುತ್ತಾರೆ ಮತ್ತು ಶುಕ್ರವಾರದ ಕಾರಣ ಅಣ್ಣಮ್ಮ ದೇವಸ್ಥಾನದ ಮುಂದೆ ಸ್ವಲ್ಪ ಕ್ರೌಡ್ ಇರುತ್ತದೆ ಆದ್ದರಿಂದ ಎಸ್ ಸಿ ರಸ್ತೆ ಸ್ವಲ್ಪ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಇರುತ್ತದೆ ಸರ್ಣ",,,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 00:37:30.194325+00,NULL,1,FKUSR00244,FKUSR00009,NULL,NULL,NULL,Upparpet,NULL,FKKG000236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,EliteJunc
FKID007342,unplanned,12.9667149,77.6086362,0,0,"Wood Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,FALSE,2023-12-30 00:58:36.44+00,NULL,closed,yes,2023-12-30 03:35:47.891597+00,,,Vehicle clutch problem,private_car,FKN00GL3732,Mysore Road,High,NULL,NULL,NULL,2023-12-30 01:01:26.290792+00,NULL,1,FKUSR00898,FKUSR00009,NULL,NULL,NULL,Ashok Nagar,NULL,FKKG000877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,MotherTeressaCircle
FKID007343,unplanned,13.0089306,77.5912608,0,0,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",,vehicle_breakdown,FALSE,2023-12-30 01:44:40.618+00,NULL,closed,no,2023-12-30 07:35:39.331036+00,,,Tata ac good vehicle accel blade cut,lcv,FKN00GL3733,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 01:47:09.726651+00,NULL,1,FKUSR00870,FKUSR00001,NULL,NULL,NULL,R.T. Nagar,NULL,FKKG000850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,CIL CrossJunction-JayamahalRd
FKID007344,unplanned,13.0414598,77.5166911,0,0,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,accident,FALSE,2023-12-30 04:19:53.357+00,NULL,closed,yes,2023-12-30 05:35:47.835676+00,,,Sm Circle on flyover car self accident only vehicle off-road towards parle toll traffic one side movement,,,Tumkur Road,High,NULL,NULL,NULL,2023-12-30 04:20:47.862021+00,NULL,1,FKUSR00402,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,Chokasandra (Tumkur road)
FKID007345,unplanned,12.9062721,77.5732899,0,0,"Konanakunte Main Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,FALSE,2023-12-30 04:49:29.521+00,NULL,closed,yes,2023-12-30 07:35:48.160107+00,,,"Vehicle breakdown, starting problem, incoming side at the entrance of signal, traffic moment slow sir",private_car,FKN00GL3734,ORR West 1,High,NULL,NULL,NULL,2023-12-30 04:51:31.029092+00,NULL,1,FKUSR00897,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG000876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,KanakapuraRd-RingRdJunction
FKID007346,unplanned,12.9133942,77.6001199,0,0,"Bannerghatta Main Road, Mantri Elegance Shopping Mall, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",,vehicle_breakdown,FALSE,2023-12-30 05:02:34.568+00,NULL,closed,yes,2023-12-30 05:16:25.19513+00,,,Bmtc bus is off road due to break fail in [PERSON] to [PERSON],bmtc_bus,FKN00GL3735,Bannerghata Road,High,NULL,NULL,NULL,2023-12-30 05:04:03.39548+00,NULL,1,FKUSR01083,FKUSR00001,NULL,NULL,NULL,Mico Layout,NULL,FKKG001047,NULL,NULL,NULL,FKUSR01083,2023-12-30 05:16:25.194397+00,NULL,NULL,Bengaluru South Corporation,South Zone 2,JayadevaHospitalJunc
FKID007347,unplanned,12.9504547,77.5372946,0,0,"Mysore Road, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,others,FALSE,2023-12-30 05:26:57.449+00,NULL,closed,yes,2024-01-03 04:27:59.623341+00,,,This vehicle off road in [LOCATION] Sir [PERSON] no problem Sir,,,West of Chord Road,High,NULL,NULL,NULL,2023-12-30 05:28:29.292014+00,NULL,1,FKUSR00403,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000393,NULL,NULL,NULL,FKUSR00403,2024-01-03 04:27:59.622672+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,KIMCO Junction
FKID007348,unplanned,12.9814934,77.6085237,0,0,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2023-12-30 05:29:05.511+00,NULL,closed,yes,2023-12-30 06:24:18.47602+00,,,,private_car,FKN00GL3736,CBD 1,High,NULL,NULL,NULL,2023-12-30 05:30:02.337374+00,NULL,1,FKUSR00822,FKUSR00001,NULL,NULL,NULL,Shivajinagar,NULL,FKKG000802,NULL,NULL,NULL,FKUSR00822,2023-12-30 06:24:18.475484+00,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,TyagiHengalvarayaJunc(DickensonRd)
FKID007349,unplanned,12.9068317,77.5458783,0,0,"Subramanyapura Main Road, Vallabha Nagar, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",,road_conditions,FALSE,2023-12-30 05:40:18.638+00,NULL,active,yes,2023-12-30 05:48:40.297618+00,,,Uttarahalli main road near nano hospital pwd work progress sir that why traffic slow movement sir,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 05:43:18.948228+00,NULL,1,FKUSR00176,FKUSR00001,NULL,NULL,NULL,K.S. Layout,NULL,FKKG000169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 1,UttarahalliJunction
FKID007350,unplanned,12.9649768,77.6415138,0,0,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,FALSE,2023-12-30 05:48:25.28+00,NULL,closed,yes,2023-12-30 08:35:48.391657+00,,,Traffic movement normal,heavy_vehicle,FKN00GL3737,IRR(Thanisandra road),High,NULL,NULL,NULL,2023-12-30 05:49:20.877188+00,NULL,1,FKUSR00827,FKUSR00001,NULL,NULL,NULL,Jeevanbheemanagar,NULL,FKKG000807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 1,Indiranasgar13thMainJunc
FKID007351,unplanned,12.9267084,77.577034,50.82119906,80.72069138,"Konanakunte Main Road, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)","Konanakunte Main Road, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",tree_fall,TRUE,2023-12-30 05:46:57.744+00,NULL,closed,yes,2023-12-30 06:39:58.138829+00,,,Tree falling at [LOCATION] towards yadiyur meternity hospital jn in one side road blocked sir,,,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 05:49:28.661225+00,NULL,1,FKUSR00262,FKUSR00001,NULL,NULL,NULL,Banashankari,NULL,FKKG000254,NULL,NULL,NULL,FKUSR00262,2023-12-30 06:39:58.138158+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,YediyurMeternityHospital
FKID007352,unplanned,12.9349261,77.5111621,0,0,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,FALSE,2023-12-30 05:53:05.116+00,NULL,closed,yes,2023-12-30 08:35:48.334676+00,,,,ksrtc_bus,FKN00GL3738,Mysore Road,High,NULL,NULL,NULL,2023-12-30 05:54:34.178294+00,NULL,1,FKUSR01882,FKUSR00001,NULL,NULL,NULL,Jnanabharathi,NULL,FKKG001756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,UniversityJunc(Janabharti)
FKID007353,unplanned,13.019798,77.6528824,0,0,"5th A Cross Road, CMR Colony, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,FALSE,2023-12-30 06:05:20.332+00,NULL,closed,yes,2023-12-30 07:54:25.15349+00,,,Vehicle puncher,heavy_vehicle,FKN00GL3739,ORR North 1,High,NULL,NULL,NULL,2023-12-30 06:06:18.681819+00,NULL,1,FKUSR00093,FKUSR00001,NULL,NULL,NULL,Banaswadi,NULL,FKKG000087,NULL,NULL,NULL,FKUSR00093,2023-12-30 07:54:25.152899+00,NULL,NULL,Bengaluru North Corporation,North Zone 1,HoramavuJunction
FKID007354,unplanned,13.0284236,77.6323212,0,0,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,road_conditions,FALSE,2023-12-30 06:30:41.641+00,NULL,active,yes,2023-12-30 06:33:59.218977+00,,,ಹೆಣ್ಣೂರು [LOCATION] ಪಾಸ್ ಡ್ರ್ಯಾನೇಜ ಕಂಬಿ ಓಪನ್ ಆಗಿದೆ ಸರ್ ಹಾಗಾಗಿ ವಾಹನ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿರುತ್ತದೆ ಸರ್,,,Airport New South Road,High,NULL,NULL,NULL,2023-12-30 06:32:00.141187+00,NULL,1,FKUSR00683,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,HennurRoad-ORR Junc
FKID007355,unplanned,12.979793,77.56429959,0,0,"Magadi Road, Sobha Indraprastha, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,FALSE,2023-12-30 06:32:20.235+00,NULL,closed,yes,2023-12-30 08:35:48.418726+00,,,Starting problem,private_bus,FKN00GL3740,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 06:33:12.058758+00,NULL,1,FKUSR00586,FKUSR00001,NULL,NULL,NULL,Magadi Road,NULL,FKKG000574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,KarnatakaBhavanJunction
FKID007356,unplanned,12.9554213,77.5455819,0,0,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,FALSE,2023-12-30 06:33:32.75+00,NULL,closed,yes,2023-12-30 08:35:48.449262+00,,,Off road,private_car,FKN00GL3741,Mysore Road,High,NULL,NULL,NULL,2023-12-30 06:34:04.286059+00,NULL,1,FKUSR00154,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc
FKID007357,unplanned,13.0708042,77.5928709,0,0,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,FALSE,2023-12-30 07:48:57.045+00,NULL,closed,yes,2023-12-30 10:35:48.352675+00,,,,lcv,FKN00GL3742,Bellary Road 2,High,NULL,NULL,NULL,2023-12-30 07:49:34.998835+00,NULL,1,FKUSR00005,FKUSR00001,NULL,NULL,NULL,Kodigehalli,NULL,FKKG000663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru North Corporation,North Zone 1,JakkurCrossJunction
FKID007358,unplanned,12.9383345,77.5213458,0,0,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,FALSE,2023-12-30 18:43:02.626+00,NULL,closed,yes,2023-12-30 21:35:47.965196+00,,,Present traffic no problem. Traffic one side moving,heavy_vehicle,FKN00GL1989,Mysore Road,High,NULL,NULL,NULL,2023-12-30 18:44:37.171731+00,NULL,1,FKUSR00275,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,RajeshwariJunc
FKID007359,unplanned,13.020954,77.5523526,0,0,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,FALSE,2023-12-30 19:16:28.78+00,NULL,closed,yes,2023-12-30 19:37:12.797815+00,,,,lcv,FKN00GL3743,Tumkur Road,High,NULL,NULL,NULL,2023-12-30 19:19:55.965768+00,NULL,1,FKUSR00637,FKUSR00001,NULL,NULL,NULL,Yeshwanthpura,NULL,FKKG000624,NULL,NULL,NULL,FKUSR00637,2023-12-30 19:37:12.79728+00,NULL,NULL,Bengaluru West Corporation,West Zone 1,TumkurRdMarappanapalyaJunc
FKID007360,unplanned,12.9636302,77.5814835,0,0,"Mysore Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,FALSE,2023-12-30 19:50:54.361+00,NULL,closed,yes,2023-12-30 22:35:47.925222+00,,,Market Towards stock 14,bmtc_bus,FKN00GL3744,Mysore Road,High,NULL,NULL,NULL,2023-12-30 19:50:58.085413+00,NULL,1,FKUSR00921,FKUSR00001,NULL,NULL,NULL,Halasuru Gate,NULL,FKKG000900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru Central Corporation,Central Zone 2,ShivajiTalkiesJunc
FKID007361,unplanned,12.9089987,77.6005365,0,0,"Bannerghatta Main Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,FALSE,2023-12-30 20:27:08.072+00,NULL,closed,no,2023-12-31 01:38:24.672602+00,,,Lorry puncture near shilpa junction from [LOCATION] mara towards [PERSON],heavy_vehicle,FKN00GL3745,Bannerghata Road,High,NULL,NULL,NULL,2023-12-30 20:29:00.54714+00,NULL,1,FKUSR01883,FKUSR00001,NULL,NULL,NULL,Mico Layout,NULL,FKKG001757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru South Corporation,South Zone 2,J D MaraJunc
FKID007362,unplanned,12.9432514,77.5259362,0,0,"Dr Rajkumar Punya Bhoomi Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,FALSE,2023-12-30 21:03:25.071+00,NULL,closed,yes,2023-12-30 23:35:48.036502+00,,,Traffic no problem,bmtc_bus,FKN00GL3097,Mysore Road,High,NULL,NULL,NULL,2023-12-30 21:06:28.021959+00,NULL,1,FKUSR01422,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG001529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii)
FKID007363,unplanned,13.0065611,77.5789749,0,0,"13th Cross Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,FALSE,2023-12-30 22:25:04.839+00,NULL,closed,yes,2023-12-30 23:03:39.141341+00,,,Vehicle off road due to starting problem from Maruti to bhashyam  junction,private_car,FKN00GL3746,Non-corridor,Low,NULL,NULL,NULL,2023-12-30 22:26:59.284475+00,NULL,1,FKUSR00394,FKUSR00001,NULL,NULL,NULL,Sadashivanagar,NULL,FKKG000384,NULL,NULL,NULL,FKUSR00394,2023-12-30 23:03:39.140788+00,NULL,NULL,Bengaluru West Corporation,West Zone 2,BhashyamCircle-SadashivNagar
FKID007364,unplanned,13.1220978,77.6112107,0,0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,construction,FALSE,2023-12-30 23:15:31.529+00,NULL,closed,yes,2023-12-31 01:42:20.455477+00,,,Bagaluru cross service road [LOCATION] work sir,,,Bellary Road 2,High,NULL,NULL,NULL,2023-12-30 23:16:35.91832+00,NULL,1,FKUSR00265,FKUSR00001,NULL,NULL,NULL,Yelahanka,NULL,FKKG000257,NULL,NULL,NULL,FKUSR00265,2023-12-31 01:42:20.4549+00,NULL,NULL,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
